2.156652927398681641e+00,1.581463846378028393e-03,8.735114336013793945e-01
2.159856081008911133e+00,1.443390734493732452e-03,8.926599025726318359e-01
2.141392469406127930e+00,1.418775180354714394e-03,8.906206488609313965e-01
2.138468503952026367e+00,1.420487766154110432e-03,8.907035589218139648e-01
2.135108947753906250e+00,1.420586137101054192e-03,8.905221223831176758e-01
2.133978366851806641e+00,1.419913838617503643e-03,8.907294273376464844e-01
2.131336450576782227e+00,1.419255044311285019e-03,8.910230994224548340e-01
2.129437923431396484e+00,1.418656436726450920e-03,8.913624882698059082e-01
2.127288818359375000e+00,1.418223837390542030e-03,8.917136192321777344e-01
2.125175476074218750e+00,1.417798222973942757e-03,8.920539021492004395e-01
2.123099088668823242e+00,1.417388441041111946e-03,8.923895955085754395e-01
2.121066808700561523e+00,1.416990766301751137e-03,8.927216529846191406e-01
2.119078159332275391e+00,1.416606130078434944e-03,8.930497169494628906e-01
2.117132663726806641e+00,1.416234532371163368e-03,8.933734893798828125e-01
2.115229129791259766e+00,1.415875623933970928e-03,8.936930894851684570e-01
2.113367080688476562e+00,1.415529288351535797e-03,8.940087556838989258e-01
2.111546516418457031e+00,1.415195525623857975e-03,8.943203091621398926e-01
2.109766006469726562e+00,1.414874102920293808e-03,8.946276903152465820e-01
2.108027219772338867e+00,1.414565253071486950e-03,8.949314951896667480e-01
2.106325626373291016e+00,1.414267462678253651e-03,8.952310085296630859e-01
2.104671478271484375e+00,1.413984573446214199e-03,8.955274820327758789e-01
2.103041648864746094e+00,1.413707737810909748e-03,8.958178758621215820e-01
2.101475000381469727e+00,1.413455116562545300e-03,8.961110115051269531e-01
2.099879503250122070e+00,1.413190853781998158e-03,8.963866233825683594e-01
2.098419189453125000e+00,1.412998302839696407e-03,8.966841101646423340e-01
2.096527099609375000e+00,1.412669429555535316e-03,8.969344496726989746e-01
2.095920085906982422e+00,1.412707380950450897e-03,8.972922563552856445e-01
2.093994617462158203e+00,1.411807956174015999e-03,8.972873091697692871e-01
2.096283912658691406e+00,1.412582583725452423e-03,8.983169794082641602e-01
2.094066858291625977e+00,1.411350909620523453e-03,8.973443508148193359e-01
2.080585241317749023e+00,1.413963502272963524e-03,9.011740684509277344e-01
2.026202678680419922e+00,1.423960784450173378e-03,9.033914208412170410e-01
2.068460702896118164e+00,1.489212852902710438e-03,9.049115180969238281e-01
