2.130801200866699219e+00,1.590536208823323250e-03,8.751639127731323242e-01
2.197281122207641602e+00,1.443294459022581577e-03,8.954910635948181152e-01
2.136320590972900391e+00,1.418662955984473228e-03,8.899464607238769531e-01
2.139808654785156250e+00,1.420433633029460907e-03,8.906666636466979980e-01
2.134293794631958008e+00,1.420922810211777687e-03,8.904944062232971191e-01
2.134059906005859375e+00,1.419843873009085655e-03,8.907351493835449219e-01
2.131469488143920898e+00,1.419255044311285019e-03,8.910346627235412598e-01
2.129481792449951172e+00,1.418654108420014381e-03,8.913686275482177734e-01
2.127356767654418945e+00,1.418225467205047607e-03,8.917189240455627441e-01
2.125236988067626953e+00,1.417799387127161026e-03,8.920582532882690430e-01
2.123163700103759766e+00,1.417389372363686562e-03,8.923943042755126953e-01
2.121130943298339844e+00,1.416991930454969406e-03,8.927263021469116211e-01
2.119143486022949219e+00,1.416607410646975040e-03,8.930543661117553711e-01
2.117198228836059570e+00,1.416235696524381638e-03,8.933781385421752930e-01
2.115294933319091797e+00,1.415876904502511024e-03,8.936978578567504883e-01
2.113433361053466797e+00,1.415530452504754066e-03,8.940133452415466309e-01
2.111613273620605469e+00,1.415197155438363552e-03,8.943248987197875977e-01
2.109833240509033203e+00,1.414875732734799385e-03,8.946323990821838379e-01
2.108095169067382812e+00,1.414566999301314354e-03,8.949361443519592285e-01
2.106393098831176758e+00,1.414269325323402882e-03,8.952355384826660156e-01
2.104740858078002930e+00,1.413986668922007084e-03,8.955321311950683594e-01
2.103108882904052734e+00,1.413709251210093498e-03,8.958224654197692871e-01
2.101546287536621094e+00,1.413458376191556454e-03,8.961160182952880859e-01
2.099945306777954102e+00,1.413191552273929119e-03,8.963896632194519043e-01
2.098492383956909180e+00,1.413004589267075062e-03,8.966916203498840332e-01
2.096580982208251953e+00,1.412665122188627720e-03,8.969371914863586426e-01
2.096098899841308594e+00,1.412739977240562439e-03,8.973063826560974121e-01
2.093796730041503906e+00,1.411724137142300606e-03,8.972907662391662598e-01
2.096514701843261719e+00,1.412725658155977726e-03,8.984292149543762207e-01
2.093048572540283203e+00,1.411160454154014587e-03,8.971603512763977051e-01
2.077819824218750000e+00,1.413916237652301788e-03,9.018067121505737305e-01
2.028105258941650391e+00,1.424419926479458809e-03,9.027287364006042480e-01
2.107261180877685547e+00,1.504284096881747246e-03,9.047812819480895996e-01
