2.151174545288085938e+00,1.581529853865504265e-03,8.741943836212158203e-01
2.173421144485473633e+00,1.443799235858023167e-03,8.933619856834411621e-01
2.138952255249023438e+00,1.418604981154203415e-03,8.903390169143676758e-01
2.139117002487182617e+00,1.420448999851942062e-03,8.907058835029602051e-01
2.134675979614257812e+00,1.420828746631741524e-03,8.905068635940551758e-01
2.134026527404785156e+00,1.419975422322750092e-03,8.907294273376464844e-01
2.131298780441284180e+00,1.419296837411820889e-03,8.910176753997802734e-01
2.129354715347290039e+00,1.418641302734613419e-03,8.913438320159912109e-01
2.127256870269775391e+00,1.418160041794180870e-03,8.916788101196289062e-01
2.125137567520141602e+00,1.417733496055006981e-03,8.920187950134277344e-01
2.123060226440429688e+00,1.417323015630245209e-03,8.923547863960266113e-01
2.121025085449218750e+00,1.416924758814275265e-03,8.926870822906494141e-01
2.119035005569458008e+00,1.416539540514349937e-03,8.930152654647827148e-01
2.117086648941040039e+00,1.416167011484503746e-03,8.933393359184265137e-01
2.115180969238281250e+00,1.415807520970702171e-03,8.936591744422912598e-01
2.113316535949707031e+00,1.415460603311657906e-03,8.939749598503112793e-01
2.111493587493896484e+00,1.415126025676727295e-03,8.942866921424865723e-01
2.109711170196533203e+00,1.414804020896553993e-03,8.945943117141723633e-01
2.107970237731933594e+00,1.414494588971138000e-03,8.948982954025268555e-01
2.106265783309936523e+00,1.414195983670651913e-03,8.951979279518127441e-01
2.104610919952392578e+00,1.413912861607968807e-03,8.954945802688598633e-01
2.102974891662597656e+00,1.413633930496871471e-03,8.957850337028503418e-01
2.101412296295166016e+00,1.413383404724299908e-03,8.960791230201721191e-01
2.099807500839233398e+00,1.413114368915557861e-03,8.963518738746643066e-01
2.098357677459716797e+00,1.412930199876427650e-03,8.966566920280456543e-01
2.096422672271728516e+00,1.412582932971417904e-03,8.968999385833740234e-01
2.095989704132080078e+00,1.412679906934499741e-03,8.972765207290649414e-01
2.093427181243896484e+00,1.411599339917302132e-03,8.972498774528503418e-01
2.096306324005126953e+00,1.412713783793151379e-03,8.984528779983520508e-01
2.092442512512207031e+00,1.410990138538181782e-03,8.970150947570800781e-01
2.077573299407958984e+00,1.414142549037933350e-03,9.021759629249572754e-01
2.031618356704711914e+00,1.424440066330134869e-03,9.022853970527648926e-01
2.130606174468994141e+00,1.513969153165817261e-03,9.049784541130065918e-01
